,weight,birthDate,height,foot,shortName,currentNationalTeamId,passportArea.name,passportArea.alpha3code,role.code2,role.code3,role.name,birthArea.name,birthArea.alpha2code,age_2018
1926,75,1990-10-30,187,right,E. Sala,,Italy,ITA,FW,FWD,Forward,Argentina,AR,28
1927,76,1986-12-12,175,right,P. Hetemaj,4849.0,Finland,FIN,MD,MID,Midfielder,Kosovo,,32
1928,72,1984-07-01,170,left,C. Ben Saada,,Tunisia,TUN,MD,MID,Midfielder,France,FR,34
1929,82,1993-01-26,183,right,M. Borja,12430.0,Colombia,COL,FW,FWD,Forward,Colombia,CO,25
1930,69,1993-03-29,174,right,T. Hazard,5629.0,Belgium,BEL,FW,FWD,Forward,Belgium,BE,25
1931,80,1993-02-15,188,left,G. Kondogbia,,Central African Republic,CAF,MD,MID,Midfielder,France,FR,25
1932,75,1986-05-24,176,left,L. Baal,18799.0,France,FRA,DF,DEF,Defender,French Guiana,GF,32
1933,76,1997-05-14,188,right,S. Posch,,Austria,AUT,DF,DEF,Defender,Austria,AT,21
1934,88,1987-07-03,187,right,B. Costil,,France,FRA,GK,GKP,Goalkeeper,France,FR,31
1935,82,1992-03-30,191,right,A. Diallo,19314.0,Senegal,SEN,GK,GKP,Goalkeeper,France,FR,26
1936,73,1986-07-03,184,right,R. Danzé,,France,FRA,DF,DEF,Defender,France,FR,32
1937,78,1993-03-23,183,right,D. Foulquier,,Guadeloupe,GLP,DF,DEF,Defender,France,FR,25
1938,87,1983-03-23,193,right,K. Mangane,,France,FRA,DF,DEF,Defender,Senegal,SN,35
1939,84,1989-10-28,183,right,K. Théophile Catherine,,Martinique,MTQ,DF,DEF,Defender,France,FR,29
1940,76,1982-07-05,187,right,J. Féret,,France,FRA,MD,MID,Midfielder,France,FR,36
1941,82,1990-06-29,182,right,Y. M'Vila,,Congo,COG,MD,MID,Midfielder,France,FR,28
1942,68,1990-09-18,180,right,V. Pajot,,France,FRA,MD,MID,Midfielder,France,FR,28
1943,76,1979-04-12,175,right,S. Pellissier,,Italy,ITA,FW,FWD,Forward,Italy,IT,39
1944,88,1992-05-28,185,right,S. Bahoken,,Cameroon,CMR,FW,FWD,Forward,France,FR,26
1945,76,1985-07-28,177,right,M. Debuchy,,France,FRA,DF,DEF,Defender,France,FR,33
1946,74,1993-07-20,178,left,L. Digne,,France,FRA,DF,DEF,Defender,France,FR,25
1947,72,1980-02-02,168,right,F. Balmont,,France,FRA,MD,MID,Midfielder,France,FR,38
1948,93,1992-06-18,186,right,A. Soumaoro,,Mali,MLI,DF,DEF,Defender,France,FR,26
1949,77,1987-03-29,175,right,D. Payet,,France,FRA,MD,MID,Midfielder,Reunion,RE,31
1950,82,1989-11-18,192,right,R. Rodelin,,France,FRA,FW,FWD,Forward,Reunion,RE,29
1951,85,1996-02-28,192,right,A. Werner,,Argentina,ARG,GK,GKP,Goalkeeper,Argentina,AR,22
1952,89,1991-06-20,195,right,K. Koulibaly,19314.0,Senegal,SEN,DF,DEF,Defender,France,FR,27
1953,69,1992-01-23,173,right,Y. N'Gbakoto,18538.0,Congo DR,COD,FW,FWD,Forward,France,FR,26
1954,65,1992-01-31,177,right,B. Sarr,,Guinea,GIN,MD,MID,Midfielder,France,FR,26
1955,85,1994-07-17,185,left,B. Mendy,4418.0,Senegal,SEN,DF,DEF,Defender,France,FR,24
1956,82,1989-05-18,181,right,J. Rivierez,,France,FRA,DF,DEF,Defender,France,FR,29
1957,82,1984-06-24,187,right,A. Raggi,,Italy,ITA,DF,DEF,Defender,Italy,IT,34
1958,70,1985-01-18,178,right,Y. Cahuzac,,France,FRA,MD,MID,Midfielder,France,FR,33
1959,70,1993-01-26,179,left,F. Thauvin,4418.0,France,FRA,FW,FWD,Forward,France,FR,25
1960,76,1991-02-08,182,right,W. Khazri,16276.0,Tunisia,TUN,MD,MID,Midfielder,France,FR,27
1961,89,1982-11-04,196,right,Y. Pelé,,France,FRA,GK,GKP,Goalkeeper,France,FR,36
1962,84,1989-08-06,187,left,A. Abdennour,,Tunisia,TUN,DF,DEF,Defender,Tunisia,TN,29
1963,80,1985-04-05,185,right,D. Congré,,Guadeloupe,GLP,DF,DEF,Defender,France,FR,33
1964,79,1988-07-23,182,left,C. M'Bengue,,Senegal,SEN,DF,DEF,Defender,France,FR,30
1965,77,1992-12-16,180,right,S. Yago,,Burkina Faso,BFA,DF,DEF,Defender,France,FR,26
1966,68,1990-08-12,170,right,W. Ben Yedder,,Tunisia,TUN,FW,FWD,Forward,France,FR,28
1967,70,1983-07-24,176,right,É. Didot,,France,FRA,MD,MID,Midfielder,France,FR,35
1968,77,1989-01-30,178,left,F. Tabanou,,France,FRA,MD,MID,Midfielder,France,FR,29
1969,76,1990-03-03,182,right,E. Rivière,,France,FRA,FW,FWD,Forward,Martinique,MQ,28
1970,76,1990-08-03,180,right,B. André,,France,FRA,MD,MID,Midfielder,France,FR,28
1971,77,1989-01-16,186,left,P. Lasne,,France,FRA,MD,MID,Midfielder,France,FR,29
1972,65,1986-03-23,162,right,F. Sammaritano,,France,FRA,MD,MID,Midfielder,France,FR,32
1973,70,1989-05-03,178,right,Y. Andreu,,France,FRA,DF,DEF,Defender,France,FR,29
1974,73,1998-12-20,178,right,K. Mbappé,4418.0,Cameroon,CMR,FW,FWD,Forward,France,FR,20
1975,80,1991-02-01,188,left,F. Ghoulam,16009.0,Algeria,DZA,DF,DEF,Defender,France,FR,27
1976,70,1987-11-30,177,right,M. Gradel,,France,FRA,FW,FWD,Forward,C\u00f4te d'Ivoire,CI,31
1977,77,1990-09-19,188,right,J. Guilavogui,,Guinea,GIN,MD,MID,Midfielder,France,FR,28
1978,80,1985-08-07,181,right,L. Perrin,,France,FRA,DF,DEF,Defender,France,FR,33
1979,74,1989-09-12,178,right,Y. Ravet,,France,FRA,MD,MID,Midfielder,France,FR,29
1980,78,1988-07-03,183,right,T. Heurtaux,,France,FRA,DF,DEF,Defender,France,FR,30
1981,79,1983-08-05,183,right,J. Sorbon,,Guadeloupe,GLP,DF,DEF,Defender,France,FR,35
1982,72,1988-08-01,178,right,F. Fajr,16216.0,Morocco,MAR,MD,MID,Midfielder,France,FR,30
1983,76,1987-03-29,178,right,R. Hamouma,,Algeria,DZA,FW,FWD,Forward,France,FR,31
1984,75,1977-01-02,178,right,B. Nivet,,France,FRA,MD,MID,Midfielder,France,FR,41
1985,75,1994-12-19,184,right,M. Niang,19314.0,Senegal,SEN,FW,FWD,Forward,France,FR,24
1986,80,1988-05-24,187,right,D. Petrić,,Serbia,SRB,GK,GKP,Goalkeeper,Slovenia,SI,30
1987,64,1987-12-17,170,left,J. Palmieri,,France,FRA,DF,DEF,Defender,France,FR,31
1988,77,1991-01-08,182,right,N. de Préville,,France,FRA,FW,FWD,Forward,France,FR,27
1989,85,1990-02-16,198,right,M. Samassa,,Mali,MLI,GK,GKP,Goalkeeper,France,FR,28
1990,74,1987-04-25,188,right,F. Bellugou,,France,FRA,DF,DEF,Defender,France,FR,31
1991,79,1986-05-27,181,right,C. Charrier,,France,FRA,MD,MID,Midfielder,France,FR,32
1992,78,1986-05-14,192,right,M. Diallo,,France,FRA,MD,MID,Midfielder,Senegal,SN,32
1993,68,1981-05-25,172,left,T. Giresse,,France,FRA,MD,MID,Midfielder,France,FR,37
1994,84,1992-09-12,186,left,G. Imbula,,France,FRA,MD,MID,Midfielder,Belgium,BE,26
1995,74,1986-04-02,185,right,C. Kerbrat,,France,FRA,DF,DEF,Defender,France,FR,32
1996,67,1996-03-15,176,left,Ewandro,,Brazil,BRA,FW,FWD,Forward,Brazil,BR,22
1997,73,1992-03-20,180,right,B. Sankoh,,Guinea,GIN,DF,DEF,Defender,France,FR,26
1998,72,1985-07-28,180,right,K. Adénon,,Benin,BEN,DF,DEF,Defender,Benin,BJ,33
1999,85,1993-05-10,185,right,J. Córdoba,,Colombia,COL,FW,FWD,Forward,Colombia,CO,25
2000,77,1982-05-24,183,right,L. Pionnier,,France,FRA,GK,GKP,Goalkeeper,France,FR,36
2001,80,1984-06-04,180,left,H. Bedimo,,France,FRA,DF,DEF,Defender,Cameroon,CM,34
2002,78,1991-10-01,183,right,M. Deplagne,,France,FRA,DF,DEF,Defender,France,FR,27
2003,78,1977-09-13,180,right,Hilton,,Brazil,BRA,DF,DEF,Defender,Brazil,BR,41
2004,82,1990-08-13,180,right,B. Stambouli,,France,FRA,MD,MID,Midfielder,France,FR,28
2005,77,1989-05-15,184,right,M. Yanga-Mbiwa,,France,FRA,DF,DEF,Defender,Central African Republic,CF,29
2006,74,1990-02-25,175,right,Y. Belhanda,16216.0,Morocco,MAR,MD,MID,Midfielder,France,FR,28
2007,68,1990-03-08,171,right,R. Cabella,,France,FRA,MD,MID,Midfielder,France,FR,28
2008,81,1992-02-18,186,right,B. Dabo,,Mali,MLI,MD,MID,Midfielder,France,FR,26
2009,69,1989-06-01,178,right,J. Tinhan,,Benin,BEN,FW,FWD,Forward,France,FR,29
2010,75,1982-12-22,174,right,S. Camara,,Senegal,SEN,FW,FWD,Forward,Senegal,SN,36
2011,88,1986-09-30,192,left,O. Giroud,4418.0,France,FRA,FW,FWD,Forward,France,FR,32
2012,77,1993-09-29,188,right,C. Salcedo,15473.0,Mexico,MEX,DF,DEF,Defender,Mexico,MX,25
2013,78,1991-04-26,186,right,B. Lecomte,,France,FRA,GK,GKP,Goalkeeper,France,FR,27
2014,89,1992-02-19,184,left,S. Falette,18799.0,French Guiana,GUF,DF,DEF,Defender,France,FR,26
2015,74,1989-10-20,181,right,L. Gassama,19314.0,Senegal,SEN,DF,DEF,Defender,France,FR,29
2016,87,1987-08-25,182,right,W. Lautoa,,New Caledonia,NCL,DF,DEF,Defender,France,FR,31
2017,75,1992-09-11,180,right,C. Doukouré,,France,FRA,MD,MID,Midfielder,C\u00f4te d'Ivoire,CI,26
2018,74,1984-07-23,176,left,Y. Jouffre,,France,FRA,MD,MID,Midfielder,France,FR,34
2019,72,1992-06-26,178,left,J. Campbell,16871.0,Costa Rica,CRI,FW,FWD,Forward,Costa Rica,CR,26
2020,81,1988-08-19,184,right,K. Monnet-Paquet,,Rwanda,RWA,FW,FWD,Forward,France,FR,30
2021,83,1991-03-30,181,right,G. Sunu,,Togo,TGO,FW,FWD,Forward,France,FR,27
2022,72,1983-09-20,184,right,L. Bonnefoi,,France,FRA,GK,GKP,Goalkeeper,France,FR,35
2023,72,1983-03-05,173,left,J. Ielsch,,France,FRA,DF,DEF,Defender,France,FR,35
2024,76,1990-04-09,184,right,J. Martin,,France,FRA,MD,MID,Midfielder,France,FR,28
2025,77,1988-12-19,182,left,L. Puyo,,France,FRA,MD,MID,Midfielder,France,FR,30
2026,78,1990-03-18,181,left,H. Bazile,17881.0,Haiti,HTI,FW,FWD,Forward,France,FR,28
2027,79,1991-04-12,178,left,L. Carole,,Martinique,MTQ,DF,DEF,Defender,France,FR,27
2028,93,1990-08-19,189,left,F. Pogba,,France,FRA,DF,DEF,Defender,Guinea,GN,28
2029,80,1990-05-16,184,right,M. Le Bihan,,France,FRA,FW,FWD,Forward,France,FR,28
2030,75,1992-07-27,173,right,N. Sliti,16276.0,Tunisia,TUN,MD,MID,Midfielder,France,FR,26
2031,85,1990-08-25,196,right,S. Sané,19314.0,Senegal,SEN,DF,DEF,Defender,France,FR,28
2032,79,1987-04-29,183,left,T. Mangani,,Italy,ITA,MD,MID,Midfielder,France,FR,31
2033,75,1992-01-22,183,right,B. Jeannot,,France,FRA,FW,FWD,Forward,France,FR,26
2034,79,1994-04-25,186,left,B. Samba,,France,FRA,GK,GKP,Goalkeeper,Congo,CG,24
2035,77,1989-10-11,185,left,M. Le Marchand,,France,FRA,DF,DEF,Defender,France,FR,29
2036,80,1998-02-05,186,right,L. Badiashile,,France,FRA,GK,GKP,Goalkeeper,France,FR,20
2037,68,1993-04-21,176,right,Bruno Gaspar,,Portugal,PRT,DF,DEF,Defender,Portugal,PT,25
2038,67,1993-11-16,177,right,Nélson Semedo,,Cape Verde Islands,CPV,DF,DEF,Defender,Portugal,PT,25
2039,66,1992-08-21,179,left,J. Mojica,12430.0,Colombia,COL,DF,DEF,Defender,Colombia,CO,26
2040,66,1988-04-16,174,right,C. Beauvue,,France,FRA,FW,FWD,Forward,Guadeloupe,GP,30
2041,83,1994-10-28,194,right,R. Zentner,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,24
2042,71,1992-07-29,182,right,D. Sidibé,4418.0,Senegal,SEN,DF,DEF,Defender,France,FR,26
2043,64,1988-03-27,162,left,Q. Othon,,Martinique,MTQ,MD,MID,Midfielder,France,FR,30
2044,88,1986-01-13,185,right,J. Moulin,,France,FRA,GK,GKP,Goalkeeper,France,FR,32
2045,76,1990-03-26,190,left,R. Saïss,16216.0,Morocco,MAR,MD,MID,Midfielder,France,FR,28
2046,93,1990-12-11,193,right,A. Letellier,,France,FRA,GK,GKP,Goalkeeper,France,FR,28
2047,70,1989-07-10,176,right,V. Manceau,,France,FRA,DF,DEF,Defender,France,FR,29
2048,81,1990-01-21,194,right,F. Doré,,Congo,COG,FW,FWD,Forward,Congo,CG,28
2049,70,1997-03-30,173,,S. Toufiqui,,Morocco,MAR,MD,MID,Midfielder,France,FR,21
2050,89,1987-09-19,189,left,N. Pallois,,France,FRA,DF,DEF,Defender,France,FR,31
2051,77,1996-01-05,184,right,Z. Machach,,Algeria,DZA,MD,MID,Midfielder,France,FR,22
2052,79,1986-03-06,178,right,A. Gonçalves,,Portugal,PRT,MD,MID,Midfielder,France,FR,32
2053,73,1995-08-19,179,right,C. Lombardi,,Italy,ITA,FW,FWD,Forward,Italy,IT,23
2054,78,1991-10-22,184,right,A. Mandi,16009.0,Algeria,DZA,DF,DEF,Defender,France,FR,27
2055,72,1989-08-27,175,right,R. Amalfitano,,France,FRA,MD,MID,Midfielder,France,FR,29
2056,82,1988-12-26,188,right,L. Deaux,,France,FRA,MD,MID,Midfielder,France,FR,30
2057,75,1993-03-25,186,right,L. Spinazzola,,Italy,ITA,MD,MID,Midfielder,Italy,IT,25
2058,86,1992-02-29,192,right,A. Santurro,,Italy,ITA,GK,GKP,Goalkeeper,Italy,IT,26
2059,82,1988-05-18,185,right,P. Baysse,,France,FRA,DF,DEF,Defender,France,FR,30
2060,77,1985-01-09,182,left,S. Gentiletti,,Italy,ITA,DF,DEF,Defender,Argentina,AR,33
2061,82,1985-05-09,187,right,L. Rossettini,,Italy,ITA,DF,DEF,Defender,Italy,IT,33
2062,81,1996-07-11,185,right,P. Lienhart,9109.0,Austria,AUT,DF,DEF,Defender,Austria,AT,22
2063,75,1988-06-17,182,left,R. Wallace,16871.0,United States,USA,MD,MID,Midfielder,Costa Rica,CR,30
2064,85,1990-10-28,185,right,B. Reynet,,France,FRA,GK,GKP,Goalkeeper,France,FR,28
2065,68,1990-04-25,182,right,A. Bamba,,Italy,ITA,DF,DEF,Defender,C\u00f4te d'Ivoire,CI,28
2066,70,1989-02-02,187,left,S. Souprayen,,France,FRA,DF,DEF,Defender,Reunion,RE,29
2067,76,1980-01-30,182,right,C. Varrault,,France,FRA,DF,DEF,Defender,France,FR,38
2068,77,1984-04-24,183,left,S. Baradji,,Mali,MLI,MD,MID,Midfielder,France,FR,34
2069,74,1987-04-06,180,right,B. Corgnet,,France,FRA,MD,MID,Midfielder,France,FR,31
2070,64,1991-06-21,173,left,G. Kakuta,18538.0,Congo DR,COD,MD,MID,Midfielder,France,FR,27
2071,80,1989-09-10,184,left,Y. Sankharé,,Senegal,SEN,MD,MID,Midfielder,France,FR,29
2072,82,1988-05-17,184,right,D. Da Silva,,Portugal,PRT,DF,DEF,Defender,France,FR,30
2073,69,1997-09-03,172,right,B. Tekpetey,,Ghana,GHA,FW,FWD,Forward,Ghana,GH,21
2074,75,1985-01-11,185,right,G. N'Gosso,,Cameroon,CMR,MD,MID,Midfielder,Cameroon,CM,33
2075,67,1990-01-12,167,right,J. Cordoval,,France,FRA,DF,DEF,Defender,France,FR,28
2076,72,1991-03-28,172,right,T. Xhaka,8731.0,Albania,ALB,MD,MID,Midfielder,Switzerland,CH,27
2077,75,1997-08-13,183,right,Pol Lirola,1604.0,Spain,ESP,DF,DEF,Defender,Spain,ES,21
2078,70,1995-03-23,179,right,O. Tufan,4687.0,Turkey,TUR,MD,MID,Midfielder,Turkey,TR,23
2079,78,1991-10-03,178,right,K. Lala,,Martinique,MTQ,DF,DEF,Defender,France,FR,27
2080,74,1984-09-29,180,right,R. Cohade,,France,FRA,MD,MID,Midfielder,France,FR,34
2081,65,1988-02-12,172,right,M. Dossevi,18374.0,Togo,TGO,MD,MID,Midfielder,France,FR,30
2082,80,1986-02-06,182,right,C. Sánchez,12430.0,Colombia,COL,MD,MID,Midfielder,Colombia,CO,32
2083,79,1987-10-28,182,right,R. Genevois,,France,FRA,DF,DEF,Defender,Haiti,HT,31
2084,78,1988-11-04,190,right,P. Oniangué,,Congo,COG,MD,MID,Midfielder,France,FR,30
2085,80,1983-06-13,187,right,J. Blayac,,France,FRA,FW,FWD,Forward,France,FR,35
2086,71,1990-03-24,180,right,B. Ketkeophomphone,,Laos,LAO,FW,FWD,Forward,France,FR,28
2087,72,1995-10-17,183,right,An. Miranchuk,14358.0,Russia,RUS,MD,MID,Midfielder,Russia,RU,23
2088,80,1986-12-08,183,right,R. Gurtner,,France,FRA,GK,GKP,Goalkeeper,France,FR,32
2089,68,1992-11-16,181,right,M. Brozović,9598.0,Croatia,HRV,MD,MID,Midfielder,Croatia,HR,26
2090,76,1991-01-21,177,left,Y. Salibur,,Congo DR,COD,MD,MID,Midfielder,France,FR,27
2091,79,1989-12-24,184,right,D. Sakho,19314.0,France,FRA,FW,FWD,Forward,Senegal,SN,29
2092,73,1992-02-12,179,right,A. Souquet,,France,FRA,DF,DEF,Defender,France,FR,26
2093,70,1992-09-14,183,right,K. Toko Ekambi,,Cameroon,CMR,FW,FWD,Forward,France,FR,26
2094,74,1989-05-31,181,right,D. Wass,,Denmark,DNK,MD,MID,Midfielder,Denmark,DK,29
2095,78,1988-07-19,185,right,A. Oukidja,,Algeria,DZA,GK,GKP,Goalkeeper,France,FR,30
2096,69,1994-06-30,174,left,Kwon Chang-Hoon,,Korea Republic,KOR,MD,MID,Midfielder,Korea Republic,KR,24
2097,82,1984-01-20,188,left,F. Peluso,,Italy,ITA,DF,DEF,Defender,Italy,IT,34
2098,68,1991-06-22,175,left,A. Oyongo,,Cameroon,CMR,DF,DEF,Defender,Cameroon,CM,27
2099,72,1986-06-20,175,right,L. Cigarini,,Italy,ITA,MD,MID,Midfielder,Italy,IT,32
2100,73,1996-01-19,184,left,J. Jankto,11555.0,Czech Republic,CZE,MD,MID,Midfielder,Czech Republic,CZ,22
2101,84,1983-04-03,188,right,L. Butelle,,France,FRA,GK,GKP,Goalkeeper,France,FR,35
2102,65,1997-01-09,174,left,S. Edera,3764.0,Italy,ITA,FW,FWD,Forward,Italy,IT,21
2103,75,1992-02-08,179,right,I. Saadi,16009.0,Algeria,DZA,FW,FWD,Forward,France,FR,26
2104,76,1995-04-09,183,right,R. Bauer,,Kazakhstan,KAZ,DF,DEF,Defender,Germany,DE,23
2105,77,1995-08-07,187,right,F. Grillitsch,9109.0,Austria,AUT,MD,MID,Midfielder,Austria,AT,23
2106,82,1991-09-04,188,right,M. Michel,,France,FRA,GK,GKP,Goalkeeper,France,FR,27
2107,74,1992-08-16,180,left,M. Poundjé,,Cameroon,CMR,DF,DEF,Defender,France,FR,26
2108,81,1989-06-03,186,right,Ó. Duarte,16871.0,Costa Rica,CRI,DF,DEF,Defender,Nicaragua,NI,29
2109,80,1996-03-15,184,right,L. Öztunali,3155.0,Turkey,TUR,MD,MID,Midfielder,Germany,DE,22
2110,65,1991-02-24,170,right,N. Benezet,,France,FRA,MD,MID,Midfielder,France,FR,27
2111,66,1992-03-17,177,right,Y. Tejeda,16871.0,Costa Rica,CRI,MD,MID,Midfielder,Costa Rica,CR,26
2112,75,1991-11-28,185,,B. Allain,,France,FRA,GK,GKP,Goalkeeper,France,FR,27
2113,82,1983-07-21,184,right,J. Bouet,,France,FRA,GK,GKP,Goalkeeper,France,FR,35
2114,83,1990-08-05,187,left,M. Gorgelin,,France,FRA,GK,GKP,Goalkeeper,France,FR,28
2115,80,1995-02-11,182,right,R. Karsdorp,,Netherlands,NLD,DF,DEF,Defender,Netherlands,NL,23
2116,77,1988-02-08,186,right,G. González,16871.0,Costa Rica,CRI,DF,DEF,Defender,Costa Rica,CR,30
2117,81,1989-03-20,188,right,M. Dreyer,,France,FRA,GK,GKP,Goalkeeper,France,FR,29
2119,70,1994-10-25,179,right,J. Lerma,12430.0,Colombia,COL,MD,MID,Midfielder,Colombia,CO,24
2120,70,1994-08-06,180,right,D. Cataldi,,Italy,ITA,MD,MID,Midfielder,Italy,IT,24
2121,80,1995-09-06,183,left,L. Crecco,,Italy,ITA,MD,MID,Midfielder,Italy,IT,23
2122,80,1995-03-08,181,right,B. Keita,19314.0,Senegal,SEN,FW,FWD,Forward,Spain,ES,23
2124,74,1996-07-07,184,right,Y. Aït Bennasser,16216.0,Morocco,MAR,MD,MID,Midfielder,France,FR,22
2125,75,1994-09-23,195,right,Y. Mina,12430.0,Colombia,COL,DF,DEF,Defender,Colombia,CO,24
2126,87,1997-01-10,188,right,S. Córdova,15757.0,Venezuela,VEN,FW,FWD,Forward,Venezuela,VE,21
2127,63,1994-11-09,173,right,L. Phiri,,South Africa,ZAF,MD,MID,Midfielder,South Africa,ZA,24
2128,84,1988-11-19,187,right,Júlio Tavares,,France,FRA,FW,FWD,Forward,Cape Verde Islands,CV,30
2129,78,1993-10-22,186,left,C. Lykogiannis,,Greece,GRC,DF,DEF,Defender,Greece,GR,25
2130,82,1985-06-10,186,right,V. Torosidis,12678.0,Greece,GRC,DF,DEF,Defender,Greece,GR,33
2131,86,1993-04-26,186,right,A. Abedzadeh,10840.0,Iran,IRN,GK,GKP,Goalkeeper,Iran,IR,25
2132,70,1987-10-05,182,right,K. Mirallas,,Spain,ESP,MD,MID,Midfielder,Belgium,BE,31
2133,76,1991-02-02,184,left,G. Bussmann,,France,FRA,DF,DEF,Defender,France,FR,27
2134,84,1996-11-28,188,right,A. Grgic,6704.0,Croatia,HRV,MD,MID,Midfielder,Switzerland,CH,22
2135,83,1991-06-14,189,right,K. Manolas,12678.0,Greece,GRC,DF,DEF,Defender,Greece,GR,27
2136,70,1987-04-01,176,left,Antunes,,Portugal,PRT,DF,DEF,Defender,Portugal,PT,31
2137,83,1988-09-16,192,left,D. Siovas,,Greece,GRC,DF,DEF,Defender,Greece,GR,30
2138,83,1994-05-06,193,right,G. Maripán,,Chile,CHL,DF,DEF,Defender,Chile,CL,24
2139,73,1984-06-08,173,right,Maxi Pereira,15670.0,Uruguay,URY,DF,DEF,Defender,Uruguay,UY,34
2140,82,1990-05-26,187,right,Y. Lodygin,,Greece,GRC,GK,GKP,Goalkeeper,Russia,RU,28
2141,77,1984-03-22,183,left,S. Darbion,,France,FRA,MD,MID,Midfielder,France,FR,34
2142,77,1991-03-06,182,left,Rodrigo,1598.0,Spain,ESP,FW,FWD,Forward,Brazil,BR,27
2143,64,1995-02-10,172,right,N. Keïta,,Guinea,GIN,MD,MID,Midfielder,Guinea,GN,23
2144,60,1988-02-04,165,right,P. De Blasis,,Argentina,ARG,FW,FWD,Forward,Argentina,AR,30
2145,71,1996-08-20,183,right,A. Fulgini,4425.0,France,FRA,MD,MID,Midfielder,C\u00f4te d'Ivoire,CI,22
2146,70,1996-12-06,176,right,D. Calabria,3763.0,Italy,ITA,DF,DEF,Defender,Italy,IT,22
2147,85,1996-05-19,187,right,K. Bonifazi,,Italy,ITA,DF,DEF,Defender,Italy,IT,22
2148,79,1986-02-12,186,right,A. Lila,8731.0,Albania,ALB,MD,MID,Midfielder,Albania,AL,32
2149,75,1997-08-09,180,left,L. Bailey,,Jamaica,JAM,FW,FWD,Forward,Jamaica,JM,21
2150,78,1997-04-21,181,left,Mikel Oyarzabal,1604.0,Spain,ESP,MD,MID,Midfielder,Spain,ES,21
2151,81,1997-11-29,185,left,G. Pezzella,3763.0,Italy,ITA,DF,DEF,Defender,Italy,IT,21
2152,78,1996-03-24,180,right,M. Frey,,Germany,DEU,MD,MID,Midfielder,Germany,DE,22
2153,70,1995-02-08,176,right,J. Kimmich,3148.0,Germany,DEU,DF,DEF,Defender,Germany,DE,23
2154,80,1994-04-15,184,right,J. Huth,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,24
2155,80,1994-05-05,187,right,M. Caldara,3757.0,Italy,ITA,DF,DEF,Defender,Italy,IT,24
2156,72,1995-09-08,186,right,J. Weigl,,Germany,DEU,MD,MID,Midfielder,Germany,DE,23
2157,73,1995-05-27,187,right,M. Wolf,,Germany,DEU,MD,MID,Midfielder,Germany,DE,23
2158,79,1995-07-12,187,right,M. Zetterer,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,23
2159,77,1995-03-25,183,left,G. Holtmann,,Germany,DEU,MD,MID,Midfielder,Germany,DE,23
2160,73,1995-09-06,179,right,R. Framberger,,Germany,DEU,DF,DEF,Defender,Germany,DE,23
2161,68,1994-08-20,174,right,E. Thommy,,Germany,DEU,MD,MID,Midfielder,Germany,DE,24
2162,67,1996-09-20,173,right,M. Moreno,,Colombia,COL,FW,FWD,Forward,Colombia,CO,22
2163,66,1998-02-10,170,right,Julio Gracia,,Spain,ESP,MD,MID,Midfielder,Spain,ES,20
2164,75,1995-10-18,180,left,Rubén Duarte,,Spain,ESP,DF,DEF,Defender,Spain,ES,23
2165,69,1996-05-30,180,right,A. Golovin,14358.0,Russia,RUS,MD,MID,Midfielder,Russia,RU,22
2166,72,1999-07-08,180,left,E. Brignola,3761.0,Italy,ITA,FW,FWD,Forward,Italy,IT,19
2167,70,1987-07-23,180,right,José Luis Morales,,Spain,ESP,MD,MID,Midfielder,Spain,ES,31
2168,69,1996-04-09,177,left,G. Lo Celso,12274.0,Italy,ITA,MD,MID,Midfielder,Argentina,AR,22
2169,82,1991-11-25,193,right,N. Maksimović,,Serbia,SRB,DF,DEF,Defender,Serbia,RS,27
2170,76,1992-01-05,183,right,T. Sainsbury,8493.0,England,XEN,DF,DEF,Defender,Australia,AU,26
2171,75,1995-09-19,188,right,Barri,,Spain,ESP,MD,MID,Midfielder,Spain,ES,23
2172,76,1997-05-14,187,right,Rúben Dias,9905.0,Portugal,PRT,DF,DEF,Defender,Portugal,PT,21
2173,83,1996-06-03,189,right,L. Klostermann,3155.0,Germany,DEU,DF,DEF,Defender,Germany,DE,22
2174,77,1997-02-23,183,right,B. Henrichs,,Ghana,GHA,DF,DEF,Defender,Germany,DE,21
2175,75,1996-05-19,181,left,L. Waldschmidt,3155.0,Germany,DEU,FW,FWD,Forward,Germany,DE,22
2176,67,1990-12-16,170,left,A. Behich,8493.0,Turkey,TUR,DF,DEF,Defender,Australia,AU,28
2177,80,1996-05-17,188,right,V. Jovanović,17324.0,Serbia,SRB,DF,DEF,Defender,Serbia,RS,22
2178,79,1997-12-23,181,right,L. Jović,17322.0,Serbia,SRB,FW,FWD,Forward,Bosnia-Herzegovina,BA,21
2179,71,1993-12-22,170,left,Raphaël Guerreiro,9905.0,Portugal,PRT,DF,DEF,Defender,France,FR,25
2180,58,1995-11-12,170,left,T. Lemar,4418.0,France,FRA,MD,MID,Midfielder,Guadeloupe,GP,23
2181,74,1994-05-27,182,right,João Cancelo,,Portugal,PRT,DF,DEF,Defender,Portugal,PT,24
2182,69,1990-03-19,174,right,J. Urretavizcaya,15670.0,Spain,ESP,MD,MID,Midfielder,Uruguay,UY,28
2183,70,1995-11-06,182,right,André Silva,9905.0,Portugal,PRT,FW,FWD,Forward,Portugal,PT,23
